"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JES-20-29","503630","147.875","149.4","1.53","0","","ALS","PIL-002","CH20300838 - Finalized","19/12/2020","Chips_QuarterSplit","5.89","Isaac.Ortega","12/05/2020","","","","5.88",""
"JES-20-29","503631","149.4","150.925","1.53","0","","ALS","PIL-002","CH20300838 - Finalized","19/12/2020","Chips_QuarterSplit","4.66","Isaac.Ortega","12/05/2020","","","","4.65",""
"JES-20-29","503632","150.925","152.45","1.52","0","","ALS","PIL-002","CH20300838 - Finalized","19/12/2020","Chips_QuarterSplit","3.41","Isaac.Ortega","12/05/2020","","","","3.40",""
"JES-20-29","503634","152.45","153.975","1.53","0","","ALS","PIL-002","CH20300838 - Finalized","19/12/2020","Chips_QuarterSplit","4.455","Isaac.Ortega","12/05/2020","","","","4.45",""
"JES-20-29","503635","153.975","155.5","1.53","0","","ALS","PIL-002","CH20300838 - Finalized","19/12/2020","Chips_QuarterSplit","5.2","Isaac.Ortega","12/05/2020","","","","5.19",""
"JES-20-30","503637","0","1.525","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.915","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503638","1.525","3.05","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.335","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503639","3.05","4.575","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.455","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503640","4.575","6.1","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.775","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503641","6.1","7.625","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.05","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503642","7.625","9.15","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.805","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503643","9.15","10.675","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.2","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503644","10.675","12.2","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.93","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503645","12.2","13.725","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.165","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503646","13.725","15.25","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","2.85","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503647","15.25","16.775","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.93","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503648","16.775","18.3","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.22","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503650","18.3","19.825","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.42","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503651","19.825","21.35","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.745","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503652","21.35","22.875","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.98","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503653","22.875","24.4","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","8.06","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503654","24.4","25.925","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.435","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503655","25.925","27.45","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.41","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503656","27.45","28.975","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.735","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503657","28.975","30.5","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.045","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503658","30.5","32.025","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.94","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503660","32.025","33.55","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.695","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503661","33.55","35.075","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.46","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503662","35.075","36.6","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.285","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503663","36.6","38.125","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.68","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503664","38.125","39.65","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.205","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503665","39.65","41.175","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.305","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503666","41.175","42.7","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.13","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503667","42.7","44.225","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.825","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503668","44.225","45.75","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.25","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503670","45.75","47.275","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.415","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503671","47.275","48.8","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.645","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503672","48.8","50.325","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.27","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503673","50.325","51.85","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.15","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503674","51.85","53.375","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.73","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503675","53.375","54.9","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.05","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503676","54.9","56.425","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.615","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503677","56.425","57.95","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.975","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503678","57.95","59.475","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.745","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503680","59.475","61","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.15","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503681","61","62.525","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.025","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503682","62.525","64.05","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.14","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503683","64.05","65.575","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.25","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503684","65.575","67.1","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.675","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503685","67.1","68.625","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","2.29","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503687","68.625","70.15","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.74","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503688","70.15","71.675","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.67","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503689","71.675","73.2","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.02","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503690","73.2","74.725","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.435","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503691","74.725","76.25","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.175","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503692","76.25","77.775","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.58","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503693","77.775","79.3","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","3.95","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503694","79.3","80.825","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.21","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503695","80.825","82.35","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.025","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503697","82.35","83.875","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.2","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503698","83.875","85.4","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.65","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503699","85.4","86.925","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.58","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503700","86.925","88.45","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.94","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503701","88.45","89.975","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.04","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503702","89.975","91.5","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.725","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503703","91.5","93.025","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.605","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503704","93.025","94.55","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","4.62","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503705","94.55","96.075","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.745","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503707","96.075","97.6","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","5.62","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503708","97.6","99.125","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","7.355","Isaac.Ortega","12/06/2020","","","","",""
"JES-20-30","503709","99.125","100.65","1.53","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","0","Isaac.Ortega","12/07/2020","","","","",""
"JES-20-30","503710","100.65","102.175","1.52","0","No Laboratorio","ALS","","","01/01/0001","Chips_QuarterSplit","0","Isaac.Ortega","12/07/2020","","","","",""
"JES-20-30A","503712","0","1.525","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.12","Isaac.Ortega","12/08/2020","","","","5.12",""
"JES-20-30A","503713","1.525","3.05","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","7.075","Isaac.Ortega","21/08/2020","","","","7.07",""
"JES-20-30A","503714","3.05","4.575","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","3.95","Isaac.Ortega","12/08/2020","","","","3.95",""
"JES-20-30A","503715","4.575","6.1","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","3.63","Isaac.Ortega","12/08/2020","","","","3.63",""
"JES-20-30A","503716","6.1","7.625","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.335","Isaac.Ortega","21/08/2020","","","","4.42",""
"JES-20-30A","503717","7.625","9.15","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.995","Isaac.Ortega","12/08/2020","","","","4.99",""
"JES-20-30A","503719","9.15","10.675","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4","Isaac.Ortega","12/08/2020","","","","3.95",""
"JES-20-30A","503720","10.675","12.2","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.74","Isaac.Ortega","21/08/2020","","","","4.74",""
"JES-20-30A","503721","12.2","13.725","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.625","Isaac.Ortega","12/08/2020","","","","4.61",""
"JES-20-30A","503722","13.725","15.25","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","3.74","Isaac.Ortega","12/08/2020","","","","3.74",""
"JES-20-30A","503723","15.25","16.775","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.365","Isaac.Ortega","21/08/2020","","","","4.38",""
"JES-20-30A","503724","16.775","18.3","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.875","Isaac.Ortega","12/08/2020","","","","4.89",""
"JES-20-30A","503725","18.3","19.825","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.325","Isaac.Ortega","12/08/2020","","","","4.30",""
"JES-20-30A","503726","19.825","21.35","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.66","Isaac.Ortega","21/08/2020","","","","4.68",""
"JES-20-30A","503728","21.35","22.875","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","1.79","Isaac.Ortega","12/08/2020","","","","1.78",""
"JES-20-30A","503729","22.875","24.4","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","3.955","Isaac.Ortega","12/08/2020","","","","3.96",""
"JES-20-30A","503730","24.4","25.925","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.68","Isaac.Ortega","21/08/2020","","","","4.68",""
"JES-20-30A","503731","25.925","27.45","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.25","Isaac.Ortega","12/08/2020","","","","4.85",""
"JES-20-30A","503732","27.45","28.975","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4","Isaac.Ortega","12/08/2020","","","","4.01",""
"JES-20-30A","503733","28.975","30.5","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","7.335","Isaac.Ortega","21/08/2020","","","","7.30",""
"JES-20-30A","503734","30.5","32.025","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.915","Isaac.Ortega","12/08/2020","","","","4.90",""
"JES-20-30A","503735","32.025","33.55","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.8","Isaac.Ortega","12/08/2020","","","","4.81",""
"JES-20-30A","503737","33.55","35.075","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.57","Isaac.Ortega","21/08/2020","","","","4.56",""
"JES-20-30A","503738","35.075","36.6","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.825","Isaac.Ortega","12/08/2020","","","","4.83",""
"JES-20-30A","503739","36.6","38.125","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.265","Isaac.Ortega","12/08/2020","","","","5.24",""
"JES-20-30A","503740","38.125","39.65","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.705","Isaac.Ortega","21/08/2020","","","","5.70",""
"JES-20-30A","503741","39.65","41.175","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.445","Isaac.Ortega","12/08/2020","","","","5.43",""
"JES-20-30A","503742","41.175","42.7","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.835","Isaac.Ortega","12/08/2020","","","","5.84",""
"JES-20-30A","503743","42.7","44.225","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.315","Isaac.Ortega","21/08/2020","","","","4.32",""
"JES-20-30A","503745","44.225","45.75","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","4.805","Isaac.Ortega","12/08/2020","","","","4.81",""
"JES-20-30A","503746","45.75","47.275","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.265","Isaac.Ortega","12/08/2020","","","","5.28",""
"JES-20-30A","503747","47.275","48.8","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.235","Isaac.Ortega","21/08/2020","","","","5.24",""
"JES-20-30A","503748","48.8","50.325","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.245","Isaac.Ortega","12/08/2020","","","","5.24",""
"JES-20-30A","503749","50.325","51.85","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.445","Isaac.Ortega","12/08/2020","","","","5.44",""
"JES-20-30A","503750","51.85","53.375","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","3.45","Isaac.Ortega","21/08/2020","","","","3.45",""
"JES-20-30A","503751","53.375","54.9","1.53","0","","ALS","PIL-004","CH20300837 - Finalized","19/12/2020","Chips_QuarterSplit","5.285","Isaac.Ortega","12/08/2020","","","","5.28",""
