"Collar","Sample ID","Geol_From","Geol_To","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Sample_Mass","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JESP-19","JESP-19-44","65.5","67.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.28",""
"JESP-19","JESP-19-45","67.1","68.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.97",""
"JESP-19","JESP-19-46","68.6","70.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.54",""
"JESP-19","JESP-19-47","70.1","71.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","10.08",""
"JESP-19","JESP-19-48","71.6","73.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.91",""
"JESP-19","JESP-19-49","73.2","74.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.82",""
"JESP-19","JESP-19-5","6.1","7.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","10.07",""
"JESP-19","JESP-19-50","74.7","76.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","10.91",""
"JESP-19","JESP-19-51","76.2","77.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.86",""
"JESP-19","JESP-19-52","77.7","79.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","11.24",""
"JESP-19","JESP-19-53","79.2","80.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","10.45",""
"JESP-19","JESP-19-54","80.8","82.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.29",""
"JESP-19","JESP-19-55","82.3","83.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.39",""
"JESP-19","JESP-19-56","83.8","85.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.01",""
"JESP-19","JESP-19-57","85.3","86.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.63",""
"JESP-19","JESP-19-58","86.9","88.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.73",""
"JESP-19","JESP-19-59","88.4","89.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"JESP-19","JESP-19-6","7.6","9.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.44",""
"JESP-19","JESP-19-60","89.9","91.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.86",""
"JESP-19","JESP-19-61","91.4","93","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.90",""
"JESP-19","JESP-19-62","93","94.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.19",""
"JESP-19","JESP-19-63","94.5","96","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.04",""
"JESP-19","JESP-19-64","96","97.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.11",""
"JESP-19","JESP-19-65","97.5","99.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.82",""
"JESP-19","JESP-19-66","99.1","100.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.88",""
"JESP-19","JESP-19-67","100.6","102.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.52",""
"JESP-19","JESP-19-68","102.1","103.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.10",""
"JESP-19","JESP-19-69","103.6","105.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","5.96",""
"JESP-19","JESP-19-7","9.1","10.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.73",""
"JESP-19","JESP-19-70","105.2","106.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.81",""
"JESP-19","JESP-19-71","106.7","108.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.59",""
"JESP-19","JESP-19-72","108.2","109.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.93",""
"JESP-19","JESP-19-73","109.7","111.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.10",""
"JESP-19","JESP-19-74","111.3","112.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.37",""
"JESP-19","JESP-19-75","112.8","114.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.37",""
"JESP-19","JESP-19-76","114.3","115.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.69",""
"JESP-19","JESP-19-77","115.8","117.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.56",""
"JESP-19","JESP-19-78","117.3","118.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.52",""
"JESP-19","JESP-19-79","118.9","120.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.07",""
"JESP-19","JESP-19-8","10.7","12.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.01",""
"JESP-19","JESP-19-80","120.4","121.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-19","JESP-19-81","121.9","123.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.52",""
"JESP-19","JESP-19-82","123.4","125","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.49",""
"JESP-19","JESP-19-83","125","126.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.01",""
"JESP-19","JESP-19-84","126.5","128","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.18",""
"JESP-19","JESP-19-85","128","129.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.56",""
"JESP-19","JESP-19-86","129.5","131.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.57",""
"JESP-19","JESP-19-87","131.1","132.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.65",""
"JESP-19","JESP-19-88","132.6","134.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.56",""
"JESP-19","JESP-19-89","134.1","135.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.05",""
"JESP-19","JESP-19-9","12.2","13.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.14",""
"JESP-19","JESP-19-90","135.6","137.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.82",""
"JESP-19","JESP-19-91","137.2","138.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.35",""
"JESP-19","JESP-19-92","138.7","140.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.10",""
"JESP-19","JESP-19-93","140.2","141.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.10",""
"JESP-19","JESP-19-94","141.7","143.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.64",""
"JESP-19","JESP-19-95","143.3","144.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.13",""
"JESP-19","JESP-19-96","144.8","146.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.93",""
"JESP-19","JESP-19-97","146.3","147.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.98",""
"JESP-19","JESP-19-98","147.8","149.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.28",""
"JESP-19","JESP-19-99","149.4","150.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.79",""
"JESP-20","JESP-20-1","0","1.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","1.90",""
"JESP-20","JESP-20-10","13.7","15.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.44",""
"JESP-20","JESP-20-11","15.2","16.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.18",""
"JESP-20","JESP-20-12","16.8","18.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.76",""
"JESP-20","JESP-20-13","18.3","19.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.90",""
"JESP-20","JESP-20-14","19.8","21.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.43",""
"JESP-20","JESP-20-15","21.3","22.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","9.76",""
"JESP-20","JESP-20-16","22.9","24.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.23",""
"JESP-20","JESP-20-17","24.4","25.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.40",""
"JESP-20","JESP-20-18","25.9","27.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.34",""
"JESP-20","JESP-20-19","27.4","29","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.07",""
"JESP-20","JESP-20-2","1.5","3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","0.85",""
"JESP-20","JESP-20-20","29","30.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.52",""
"JESP-20","JESP-20-21","30.5","32","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.02",""
"JESP-20","JESP-20-22","32","33.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.86",""
"JESP-20","JESP-20-23","33.5","35.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.86",""
"JESP-20","JESP-20-24","35.1","36.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.31",""
"JESP-20","JESP-20-25","36.6","38.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.39",""
"JESP-20","JESP-20-26","38.1","39.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.02",""
"JESP-20","JESP-20-27","39.6","41.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.06",""
"JESP-20","JESP-20-28","41.1","42.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.71",""
"JESP-20","JESP-20-29","42.7","44.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.81",""
"JESP-20","JESP-20-3","3","4.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","2.28",""
"JESP-20","JESP-20-30","44.2","45.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.90",""
"JESP-20","JESP-20-31","45.7","47.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.40",""
"JESP-20","JESP-20-32","47.2","48.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.63",""
"JESP-20","JESP-20-33","48.8","50.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.32",""
"JESP-20","JESP-20-34","50.3","51.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.36",""
"JESP-20","JESP-20-35","51.8","53.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.15",""
"JESP-20","JESP-20-36","53.3","54.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.54",""
"JESP-20","JESP-20-37","54.9","56.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.69",""
"JESP-20","JESP-20-38","56.4","57.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.09",""
"JESP-20","JESP-20-39","57.9","59.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.65",""
"JESP-20","JESP-20-4","4.6","6.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","5.79",""
"JESP-20","JESP-20-40","59.4","61","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.57",""
"JESP-20","JESP-20-41","61","62.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.37",""
"JESP-20","JESP-20-42","62.5","64","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.53",""
"JESP-20","JESP-20-43","64","65.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.46",""
"JESP-20","JESP-20-44","65.5","67.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.19",""
"JESP-20","JESP-20-45","67.1","68.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.33",""
"JESP-20","JESP-20-46","68.6","70.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.98",""
"JESP-20","JESP-20-47","70.1","71.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","9.08",""
"JESP-20","JESP-20-48","71.6","73.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.86",""
"JESP-20","JESP-20-49","73.2","74.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.05",""
"JESP-20","JESP-20-5","6.1","7.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.77",""
"JESP-20","JESP-20-50","74.7","76.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.86",""
"JESP-20","JESP-20-51","76.2","77.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.13",""
"JESP-20","JESP-20-52","77.7","79.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.78",""
"JESP-20","JESP-20-53","79.2","80.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.68",""
"JESP-20","JESP-20-54","80.8","82.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.11",""
"JESP-20","JESP-20-55","82.3","83.8","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-20","JESP-20-56","83.8","85.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.54",""
"JESP-20","JESP-20-57","85.3","86.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.55",""
"JESP-20","JESP-20-58","86.9","88.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.38",""
"JESP-20","JESP-20-59","88.4","89.9","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.26",""
"JESP-20","JESP-20-6","7.6","9.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.69",""
"JESP-20","JESP-20-60","89.9","91.4","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.84",""
"JESP-20","JESP-20-61","91.4","93","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.45",""
"JESP-20","JESP-20-62","93","94.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.09",""
"JESP-20","JESP-20-63","94.5","96","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","9.75",""
"JESP-20","JESP-20-64","96","97.5","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.40",""
"JESP-20","JESP-20-65","97.5","99.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.90",""
"JESP-20","JESP-20-66","99.1","100.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.37",""
"JESP-20","JESP-20-67","100.6","102.1","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.25",""
"JESP-20","JESP-20-68","102.1","103.6","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.35",""
"JESP-20","JESP-20-69","103.6","105.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.39",""
"JESP-20","JESP-20-7","9.1","10.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","8.75",""
"JESP-20","JESP-20-70","105.2","106.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.34",""
"JESP-20","JESP-20-71","106.7","108.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.58",""
"JESP-20","JESP-20-72","108.2","109.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.97",""
"JESP-20","JESP-20-73","109.7","111.3","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.20",""
"JESP-20","JESP-20-8","10.7","12.2","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","6.47",""
"JESP-20","JESP-20-9","12.2","13.7","No data","","HE10179822 - Finalized","01/01/0001","0","01/01/0001","","","","7.93",""
"JESP-21","JESP-21-1","0","1.524","No data","","HE10179823 - Finalized","01/01/0001","0","01/01/0001","","","","0.54",""
"JESP-21","JESP-21-10","13.716","15.24","No data","","HE10179823 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-21","JESP-21-11","15.24","16.764","No data","","HE10179823 - Finalized","01/01/0001","0","01/01/0001","","","","10.54",""
"JESP-21","JESP-21-12","16.764","18.288","No data","","HE10179823 - Finalized","01/01/0001","0","01/01/0001","","","","7.40",""
"JESP-21","JESP-21-13","18.288","19.812","No data","","HE10179823 - Finalized","01/01/0001","0","01/01/0001","","","","6.28",""
